@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Bent-Beak-Riffraff,Blue-collared-Zipper,Bombadil,Broad-winged-Jojo,Canadian-Cootamum,Carries-Champagne-Pipit,Darkwing-Sparrow,Eastern-Corn-Skeet,Green-Tipped-Scarlet-Pipit,Lesser-Birchbeere,Orange-Pine-Plover,Ordinary-Snape,Pinkfinch,Purple-Tooting-Tout,Qax,Queenscoat,Rose-Crested-Blue-Pipit,Scrawny-Jay,Vermillion-Trillian}

@DATA
0.091725,0.002038,3.212969,0.151181,0.169926,0.644803,0.004124,0.132163,-25.882293,1.557514,-0.443178,0.438278,0.024776,-0.067660,-0.143596,-0.068808,-0.110611,-0.107111,-0.096109,-0.078698,-0.085162,0.016663,0.006037,0.019911,0.018970,0.020339,0.012679,0.016369,0.003818,0.007612,0.016736,0.017849,0.007062,0.010867,0.040877,0.001048,0.076466,0.024922,0.012250,0.290614,0.006067,0.075505,0.380354,0.234654,0.189592,0.170208,0.174498,0.164400,0.148277,0.150499,0.145590,0.142745,0.149320,0.139396,0.134295,0.010993,0.004165,0.012296,0.013049,0.012693,0.008122,0.008931,0.002959,0.004788,0.009481,0.010025,0.004877,0.004021,Orange-Pine-Plover
0.241877,0.002411,3.143871,0.287892,0.187675,1.499154,0.003437,0.331676,-32.386216,-0.901391,0.361119,-0.064915,-0.079335,0.061310,0.053990,0.023730,0.112172,-0.040342,-0.023361,-0.012930,0.010329,0.001855,0.001731,0.002145,0.002109,0.001724,0.001391,0.003207,0.001727,0.002333,0.001587,0.002964,0.001353,0.002335,0.032755,0.003710,0.217323,0.019704,0.029826,0.551062,0.003538,0.051253,0.399877,0.229665,0.193650,0.172259,0.156448,0.157122,0.154189,0.152270,0.148453,0.147239,0.151572,0.150607,0.140158,0.001988,0.001521,0.001610,0.002114,0.001520,0.001390,0.003094,0.001630,0.002974,0.001482,0.003107,0.001206,0.002112,Orange-Pine-Plover
0.269099,0.006937,3.140378,0.301477,0.167263,1.514688,0.008310,0.365360,-35.869674,-1.858108,-0.028966,0.529705,0.344457,0.268521,-0.118942,0.015708,0.189098,0.031788,0.095208,0.094487,0.049915,0.002849,0.002491,0.004099,0.001776,0.001243,0.000683,0.002230,0.000608,0.000672,0.000809,0.000868,0.000967,0.001803,0.034826,0.011201,0.225450,0.024747,0.016398,0.462682,0.010165,0.009938,0.781287,0.462702,0.183118,0.220674,0.187803,0.159615,0.141439,0.147341,0.147562,0.139501,0.134278,0.128099,0.124165,0.002187,0.001952,0.004481,0.001834,0.001062,0.000643,0.002170,0.000495,0.000511,0.000643,0.000639,0.000698,0.001572,Orange-Pine-Plover
0.075661,0.017710,3.167460,0.151022,0.179554,0.547694,0.006346,0.075042,-24.305395,2.414706,-0.259398,-0.471039,0.412501,0.075074,-0.033357,0.211089,-0.145085,-0.085565,-0.231065,0.040003,-0.045417,0.015291,0.005434,0.016959,0.013352,0.019552,0.015889,0.021926,0.002937,0.006170,0.021282,0.020566,0.005324,0.011864,0.016281,0.018074,0.096788,0.009855,0.011764,0.208917,0.004531,0.030007,0.348313,0.403022,0.280619,0.189160,0.160464,0.189791,0.206151,0.230863,0.218206,0.209947,0.193604,0.170839,0.147208,0.011166,0.004704,0.010960,0.010046,0.013274,0.012842,0.014796,0.002873,0.004860,0.015045,0.014198,0.004293,0.004606,Orange-Pine-Plover
0.075936,0.006664,3.089355,0.153509,0.170781,0.507590,0.006247,0.091369,-29.564202,0.689570,-1.293666,-1.588501,-0.832344,-0.180279,-0.185174,0.333608,0.138833,0.364911,0.025556,0.090939,-0.173577,0.019754,0.015749,0.012414,0.009140,0.008248,0.007993,0.009606,0.007816,0.005882,0.010525,0.016787,0.018003,0.012071,0.022786,0.009468,0.151189,0.018960,0.016453,0.251141,0.002977,0.053221,0.740959,0.613446,0.521030,0.349899,0.278067,0.231205,0.196149,0.205394,0.216380,0.203482,0.191370,0.172989,0.163431,0.016732,0.014120,0.011835,0.008742,0.008253,0.007570,0.008397,0.007754,0.004367,0.008415,0.014052,0.016156,0.004759,Orange-Pine-Plover
0.125597,0.003396,3.241867,0.205050,0.204816,0.988472,0.002285,0.196694,-25.499680,0.952109,-1.019481,0.194892,-0.024159,-0.043348,-0.020700,0.062355,0.084705,-0.017229,-0.001068,0.095634,0.004175,0.009138,0.007950,0.018066,0.009188,0.009770,0.009395,0.017395,0.006550,0.007304,0.008607,0.012043,0.007718,0.006969,0.014848,0.003251,0.070449,0.010558,0.008192,0.174810,0.001328,0.039339,0.214924,0.215451,0.197644,0.191475,0.163670,0.154778,0.162823,0.163688,0.161517,0.159673,0.160460,0.153088,0.144119,0.005347,0.005445,0.009414,0.005519,0.005417,0.005614,0.008594,0.005321,0.004595,0.004839,0.006332,0.005191,0.002422,Orange-Pine-Plover
0.111539,0.010476,3.251183,0.176514,0.180571,0.998859,0.002149,0.154157,-23.939955,-0.620298,-0.932915,0.449978,0.175391,0.054084,-0.067791,0.148006,0.228949,0.046899,0.166758,0.149996,-0.015087,0.007717,0.007137,0.015487,0.007325,0.005474,0.004348,0.005507,0.003830,0.004505,0.005830,0.008841,0.006248,0.005893,0.017183,0.003160,0.043306,0.009081,0.011991,0.213325,0.000403,0.040323,0.193342,0.225339,0.209092,0.194931,0.179272,0.171214,0.160359,0.149323,0.147632,0.144325,0.138793,0.137885,0.130843,0.005227,0.005092,0.007748,0.005637,0.003514,0.002760,0.002777,0.002451,0.002951,0.003195,0.004632,0.004132,0.002150,Orange-Pine-Plover
0.190704,0.000600,3.212753,0.248447,0.201809,1.734628,0.001687,0.308726,-28.599164,0.856913,0.206952,-0.040350,0.344164,0.060678,0.092000,0.098547,0.070522,-0.025442,0.103581,-0.004269,0.063261,0.005335,0.002747,0.027602,0.005162,0.013508,0.004206,0.039658,0.002359,0.003771,0.006281,0.015914,0.003377,0.013640,0.031599,0.000528,0.099038,0.016849,0.013479,0.295720,0.000539,0.057238,0.289663,0.305155,0.239706,0.197170,0.173329,0.164668,0.175041,0.161954,0.160368,0.154057,0.155426,0.157951,0.153878,0.003552,0.001882,0.019472,0.003282,0.009158,0.002980,0.027836,0.001633,0.002337,0.003933,0.011998,0.002288,0.007778,Orange-Pine-Plover
0.064080,0.027193,3.172981,0.152767,0.202559,0.357450,0.003309,0.063025,-22.473307,1.534923,-0.840698,0.359228,0.215690,0.207281,0.078441,0.287435,0.174784,0.049929,0.066005,0.125386,-0.059868,0.008423,0.007962,0.061368,0.008129,0.014791,0.006030,0.105664,0.004145,0.004392,0.007270,0.025752,0.005027,0.033737,0.010328,0.007416,0.080422,0.008038,0.008513,0.114944,0.000941,0.013341,0.191099,0.188660,0.179836,0.172497,0.157618,0.152318,0.152640,0.164594,0.156294,0.157939,0.151291,0.141073,0.136251,0.005108,0.005243,0.035899,0.004849,0.007506,0.003987,0.052081,0.003427,0.003005,0.003826,0.016733,0.003448,0.012458,Orange-Pine-Plover
0.108134,0.031388,2.946079,0.165322,0.167826,0.858170,0.013255,0.131552,-30.206583,-0.532462,0.141131,-0.405821,0.074921,0.110865,-0.273838,0.336780,-0.297988,0.211027,-0.264160,0.074338,-0.158401,0.006138,0.003565,0.006755,0.005083,0.011469,0.007431,0.011008,0.004483,0.005398,0.006199,0.004371,0.003720,0.005579,0.009234,0.043504,0.435841,0.024854,0.033400,0.254150,0.014908,0.022441,2.774393,1.309487,0.487793,0.360865,0.241096,0.233440,0.200870,0.251895,0.216575,0.206864,0.177695,0.198783,0.187170,0.006607,0.003464,0.007850,0.004154,0.012063,0.005594,0.007596,0.005361,0.007380,0.004810,0.005061,0.004808,0.003207,Orange-Pine-Plover
0.081981,0.003989,3.177530,0.130490,0.152561,0.694126,0.005042,0.118375,-30.230378,1.120085,-0.191655,-0.182869,-0.001145,-0.005813,-0.095061,0.086422,-0.115945,0.182845,-0.077236,0.148634,-0.038670,0.008057,0.004640,0.032398,0.008668,0.013521,0.014116,0.034892,0.006366,0.006478,0.010888,0.014057,0.005149,0.013131,0.019217,0.007238,0.114351,0.014351,0.017073,0.267950,0.003327,0.041346,0.556696,0.540163,0.395556,0.287459,0.225085,0.205047,0.219072,0.221234,0.200073,0.191463,0.181982,0.172557,0.171588,0.005372,0.003635,0.017984,0.006395,0.009429,0.009856,0.020003,0.005707,0.005249,0.007808,0.008191,0.003940,0.005617,Orange-Pine-Plover
0.032356,0.002102,2.969535,0.100258,0.161372,0.290607,0.009874,0.040471,-28.563119,2.213011,0.491440,0.301071,0.575116,0.038660,0.113844,0.144499,0.053474,0.226323,0.000090,0.225111,0.014975,0.004225,0.000909,0.107439,0.005538,0.022123,0.003819,0.130087,0.000950,0.002043,0.006185,0.059711,0.000990,0.052343,0.016789,0.001490,0.170193,0.018757,0.025171,0.192624,0.004442,0.032210,0.531835,0.419330,0.320748,0.289370,0.251111,0.213875,0.199222,0.189452,0.207041,0.191315,0.187088,0.170684,0.168765,0.003706,0.000805,0.062886,0.005806,0.015574,0.004015,0.071526,0.001299,0.001785,0.005833,0.042581,0.000800,0.014551,Orange-Pine-Plover
0.066989,0.000257,3.016767,0.133988,0.184309,0.322467,0.009136,0.078931,-33.018604,2.468526,0.034384,0.291832,0.159367,0.182757,-0.080432,0.184367,0.029876,-0.035930,0.039154,0.093916,-0.005092,0.012257,0.002586,0.053188,0.009113,0.018915,0.006958,0.094864,0.002184,0.004261,0.012462,0.030658,0.003018,0.032433,0.043449,0.000353,0.210439,0.025484,0.016394,0.240656,0.007171,0.074849,0.452517,0.300486,0.253084,0.210065,0.191393,0.177675,0.181141,0.175363,0.173424,0.171085,0.159270,0.156556,0.149079,0.010344,0.002413,0.034593,0.008457,0.013876,0.006385,0.053164,0.003226,0.003965,0.009890,0.021032,0.002951,0.012878,Orange-Pine-Plover
0.026712,0.010975,2.909279,0.092246,0.155662,0.162974,0.012324,0.030116,-29.215826,2.897947,0.320210,0.199136,0.167409,0.190936,0.040881,0.073112,0.036997,-0.033319,0.045174,0.066933,0.000864,0.013025,0.002967,0.090631,0.009775,0.021620,0.008342,0.109934,0.002734,0.004731,0.011019,0.039557,0.003046,0.043435,0.016038,0.008360,0.239068,0.026956,0.031263,0.143515,0.006544,0.026175,1.169271,0.432728,0.377638,0.267205,0.238865,0.207676,0.202017,0.178424,0.171128,0.169101,0.150058,0.141603,0.133409,0.012895,0.003568,0.053941,0.009587,0.016416,0.008067,0.061212,0.004455,0.004964,0.009023,0.028601,0.003553,0.014150,Orange-Pine-Plover
0.059076,0.000242,2.960901,0.135019,0.180324,0.376925,0.008360,0.069501,-34.006672,2.422239,0.056514,0.168846,0.239489,0.142154,-0.012576,0.134184,0.080607,0.018578,0.017279,0.122793,0.009908,0.009618,0.003347,0.061535,0.007913,0.018362,0.007278,0.106118,0.002072,0.004900,0.012061,0.032125,0.003520,0.036301,0.031195,0.000339,0.245573,0.026677,0.018645,0.267474,0.005533,0.064028,0.783065,0.405019,0.332979,0.257237,0.231379,0.198158,0.205538,0.182135,0.179935,0.170402,0.162982,0.153242,0.145774,0.008695,0.003632,0.041613,0.007166,0.013691,0.007188,0.056738,0.002827,0.004598,0.009443,0.023140,0.003716,0.013856,Orange-Pine-Plover
0.051986,0.007865,2.835028,0.164735,0.202700,0.400626,0.010146,0.044601,-27.653476,1.421288,0.608524,0.119777,0.516302,0.175740,0.206321,0.180450,0.093122,0.134338,0.040903,0.098855,0.019091,0.002009,0.000534,0.097198,0.001315,0.029415,0.001144,0.201834,0.000622,0.001056,0.002829,0.017587,0.000620,0.066224,0.021754,0.007949,0.230603,0.017224,0.014305,0.212336,0.008333,0.038634,0.524367,0.315736,0.249505,0.227320,0.184345,0.178586,0.179439,0.164907,0.171826,0.152243,0.156201,0.136127,0.138037,0.001955,0.000512,0.072814,0.001252,0.025711,0.000955,0.099319,0.000725,0.001128,0.002930,0.015659,0.000565,0.021716,Orange-Pine-Plover
0.091691,0.011646,3.125460,0.146283,0.177672,0.542249,0.004296,0.143417,-24.182466,1.674570,-0.236392,0.709483,0.344810,0.252251,-0.051833,0.143172,0.121020,-0.006113,0.046426,0.059714,0.027379,0.008432,0.003167,0.070077,0.008946,0.018233,0.004805,0.067659,0.001648,0.003701,0.009781,0.054950,0.003289,0.031981,0.060012,0.004730,0.116420,0.037080,0.016271,0.393676,0.001692,0.115084,0.490918,0.222039,0.180074,0.171685,0.180320,0.156383,0.155483,0.141155,0.131508,0.145878,0.143007,0.132747,0.136181,0.005808,0.002448,0.042214,0.006932,0.011923,0.004059,0.042130,0.001251,0.002692,0.006836,0.036692,0.002459,0.011198,Orange-Pine-Plover
0.298898,0.004272,3.252619,0.308052,0.143395,1.885903,0.029637,0.389926,-31.928235,-0.840360,-0.079509,-0.057886,-0.250363,0.003909,-0.115139,-0.030755,-0.049373,0.063515,-0.008435,0.086156,0.085105,0.000847,0.000942,0.001555,0.001535,0.002184,0.001725,0.008365,0.000784,0.001436,0.000384,0.000352,0.000411,0.003439,0.025837,0.005983,0.080974,0.016157,0.009818,0.350807,0.006717,0.039319,0.736303,0.316692,0.272884,0.210490,0.203488,0.194296,0.189237,0.189621,0.182918,0.157049,0.154873,0.155897,0.153207,0.000720,0.000786,0.002032,0.001644,0.002397,0.001629,0.003116,0.000867,0.002822,0.000281,0.000237,0.000284,0.001891,Orange-Pine-Plover
0.049066,0.007822,3.102288,0.123438,0.178704,0.313202,0.004382,0.075410,-24.723277,1.686175,0.193607,0.779307,-0.088666,-0.070892,0.122971,0.135441,-0.142678,0.089077,-0.009599,0.007065,0.114396,0.005989,0.002067,0.058020,0.013481,0.024281,0.009327,0.142869,0.001896,0.003211,0.007575,0.041739,0.002519,0.043131,0.024292,0.003105,0.123744,0.018096,0.015391,0.182189,0.001457,0.057469,0.338025,0.247669,0.241966,0.209776,0.183220,0.167273,0.173412,0.155872,0.143491,0.153992,0.143169,0.137125,0.145790,0.004558,0.001458,0.032485,0.010639,0.012994,0.007240,0.059650,0.001338,0.002405,0.004449,0.027724,0.001895,0.013167,Orange-Pine-Plover
0.047351,0.004356,3.146412,0.119441,0.166007,0.322676,0.003735,0.074275,-25.725023,1.358448,0.143025,0.770176,-0.151867,0.118826,0.151879,0.147932,-0.018563,0.134185,0.011409,0.143644,0.091659,0.006090,0.002104,0.057357,0.010077,0.016060,0.006326,0.093323,0.001721,0.003465,0.006924,0.074309,0.002719,0.040337,0.015505,0.001746,0.090558,0.014368,0.015795,0.117766,0.001286,0.034495,0.333027,0.215878,0.170647,0.180483,0.166066,0.144977,0.154314,0.151651,0.148543,0.144942,0.150475,0.144460,0.131770,0.004276,0.001443,0.031726,0.007238,0.009780,0.004871,0.047483,0.001372,0.002460,0.004953,0.038909,0.001911,0.011409,Orange-Pine-Plover
0.025607,0.018886,2.792566,0.116363,0.193703,0.129363,0.017134,0.027227,-27.010670,2.661179,0.163250,0.446700,0.071843,0.111762,0.101324,0.188233,0.013531,0.005502,0.050676,0.187352,0.157651,0.002173,0.000654,0.163716,0.003377,0.015980,0.001857,0.210254,0.000214,0.000763,0.001755,0.020022,0.000629,0.077628,0.018553,0.019271,0.210683,0.025278,0.021079,0.114029,0.011594,0.027542,0.619317,0.272403,0.215383,0.151605,0.153568,0.146466,0.147609,0.131515,0.132236,0.140331,0.133558,0.122621,0.110315,0.001827,0.000738,0.091071,0.003324,0.011625,0.001998,0.090288,0.000206,0.000655,0.001374,0.014299,0.000485,0.016179,Orange-Pine-Plover
0.051402,0.024705,3.042475,0.139087,0.199419,0.347308,0.009575,0.052319,-24.893876,2.209668,0.266316,0.132095,0.320717,0.133444,0.079074,0.341582,-0.064832,0.265110,-0.061372,0.221969,-0.067891,0.006605,0.001818,0.080065,0.004900,0.017144,0.004432,0.116321,0.001607,0.002355,0.006018,0.057202,0.001603,0.043783,0.019976,0.017644,0.142732,0.013636,0.017930,0.186074,0.005515,0.030059,0.366043,0.380346,0.293464,0.233703,0.185219,0.193564,0.186394,0.191656,0.191693,0.195749,0.175127,0.165678,0.165321,0.006107,0.001640,0.049679,0.004346,0.013169,0.004925,0.069836,0.001904,0.002279,0.004874,0.041193,0.001372,0.015309,Orange-Pine-Plover
0.051370,0.000468,3.038188,0.142475,0.202793,0.350348,0.009123,0.053040,-30.142745,2.131015,0.141161,0.082726,0.330681,0.174697,0.110887,0.377601,-0.022614,0.293244,-0.024159,0.242626,-0.038392,0.005333,0.001849,0.081509,0.004103,0.015964,0.004453,0.114416,0.001659,0.002180,0.005324,0.061738,0.001815,0.044698,0.020148,0.000337,0.149169,0.014622,0.017980,0.191367,0.005127,0.030977,0.364997,0.391753,0.300032,0.233252,0.198270,0.187791,0.187704,0.196669,0.202146,0.193742,0.186747,0.171137,0.166723,0.004619,0.001711,0.051482,0.003371,0.012932,0.004922,0.071531,0.001761,0.001903,0.004072,0.045476,0.001583,0.015359,Orange-Pine-Plover
0.250970,0.006423,3.071092,0.259234,0.185644,1.375272,0.003420,0.365911,-27.310884,-0.109848,-1.208104,0.196837,-0.108830,-0.177929,-0.017662,0.005016,-0.034787,0.000167,-0.043504,-0.064418,-0.023119,0.005552,0.004469,0.007305,0.006629,0.005826,0.004792,0.005404,0.003435,0.004641,0.004738,0.004841,0.003900,0.003744,0.067596,0.008908,0.221539,0.041690,0.012681,0.356021,0.002475,0.049586,0.683782,0.709331,0.386719,0.273767,0.223123,0.191234,0.178876,0.169058,0.163111,0.155233,0.150191,0.151552,0.142357,0.005208,0.003808,0.005824,0.005696,0.005213,0.005054,0.004968,0.003279,0.004398,0.004340,0.004506,0.003801,0.002221,Orange-Pine-Plover
0.224634,0.003010,3.186404,0.270129,0.187346,1.775065,0.001915,0.337570,-29.461186,-1.989316,-1.207404,-0.334077,0.136802,-0.303560,-0.086585,-0.012502,0.057112,0.106637,-0.025369,0.130307,-0.019264,0.002634,0.002870,0.003512,0.003083,0.002028,0.002387,0.002831,0.003656,0.003734,0.003161,0.002865,0.002560,0.002180,0.031777,0.003260,0.143082,0.024487,0.023734,0.270447,0.000999,0.048929,0.368058,0.415142,0.347989,0.230506,0.200274,0.170833,0.165759,0.157242,0.147267,0.140937,0.150389,0.132876,0.138411,0.002124,0.002374,0.003257,0.002445,0.001449,0.001924,0.001896,0.002831,0.002602,0.002382,0.002413,0.002055,0.001136,Orange-Pine-Plover
0.268846,0.015915,3.132496,0.299623,0.193048,1.791706,0.004230,0.381511,-27.248188,-2.342554,-1.301775,-0.038054,0.039281,0.008165,-0.094670,-0.023145,-0.097468,0.070920,-0.038477,-0.046474,-0.034511,0.001971,0.002113,0.001648,0.004056,0.001609,0.003205,0.002552,0.002214,0.002228,0.001793,0.001838,0.002052,0.002011,0.046001,0.015975,0.184054,0.030102,0.014406,0.502213,0.003393,0.050525,0.292937,0.249215,0.206898,0.178577,0.153710,0.139375,0.141934,0.168010,0.120580,0.142369,0.112383,0.122057,0.114082,0.001865,0.001802,0.001098,0.004901,0.001297,0.002789,0.002246,0.002092,0.001337,0.001333,0.001592,0.001533,0.001705,Orange-Pine-Plover
0.130545,0.023235,3.244075,0.167283,0.147484,1.028653,0.002791,0.186299,-24.448533,-2.645699,-1.511864,0.477378,-0.253684,0.108349,-0.148852,-0.012436,-0.028509,-0.011281,-0.078451,0.008613,-0.035390,0.004840,0.004520,0.004653,0.004587,0.003506,0.003591,0.003818,0.003979,0.004225,0.004744,0.005165,0.004785,0.003028,0.046667,0.006519,0.042740,0.025365,0.018930,0.204853,0.000882,0.076877,0.391382,0.335088,0.257922,0.190979,0.157782,0.141509,0.148589,0.136839,0.138757,0.141712,0.132591,0.128170,0.125473,0.003114,0.003196,0.003256,0.003361,0.002421,0.002553,0.002672,0.003037,0.003309,0.003575,0.003584,0.003790,0.001099,Orange-Pine-Plover
0.162924,0.000402,3.120886,0.222203,0.182858,1.502609,0.002467,0.270711,-29.760561,0.837535,0.149721,0.302457,0.351773,0.109243,-0.002119,0.102775,-0.074984,-0.035751,-0.050390,-0.035334,-0.054264,0.008904,0.003805,0.013802,0.011106,0.012140,0.005646,0.016554,0.003228,0.004614,0.011907,0.011524,0.003281,0.007673,0.040174,0.000482,0.224066,0.029735,0.015130,0.343547,0.001036,0.082054,0.540299,0.474267,0.337299,0.233597,0.200724,0.205058,0.185805,0.173783,0.164182,0.160026,0.163436,0.158468,0.155579,0.007219,0.003055,0.009582,0.007914,0.008761,0.004540,0.012138,0.002881,0.003665,0.009417,0.007973,0.002527,0.003772,Orange-Pine-Plover
0.225625,0.002309,3.092093,0.258661,0.199874,0.890368,0.006254,0.284832,-31.440742,-0.597795,-2.059156,-1.189874,-0.279316,0.132644,0.297214,0.187556,0.051489,0.022011,-0.050263,-0.009575,-0.074284,0.002615,0.004004,0.003737,0.003452,0.011600,0.006514,0.007832,0.003598,0.009759,0.003453,0.004298,0.002902,0.005860,0.076442,0.003366,0.203406,0.034395,0.018139,0.362798,0.005448,0.071484,0.454801,0.504455,0.440026,0.301646,0.215903,0.179009,0.159388,0.156276,0.158162,0.145153,0.136042,0.121867,0.125940,0.002575,0.003940,0.003440,0.003397,0.011263,0.007780,0.007373,0.003705,0.010824,0.003984,0.003772,0.002925,0.004034,Orange-Pine-Plover
0.190185,0.004514,3.173857,0.243684,0.181778,1.029984,0.005523,0.243180,-31.421169,-0.782842,-1.703006,-1.138517,-0.507083,-0.155099,-0.021094,0.189115,0.033112,0.127501,0.016708,0.051789,0.065544,0.004725,0.005007,0.006374,0.006471,0.005033,0.006514,0.005669,0.004565,0.004008,0.004492,0.004172,0.004336,0.004231,0.059179,0.005879,0.151337,0.036624,0.024481,0.397684,0.004962,0.059704,0.470232,0.539981,0.439622,0.326566,0.260717,0.223984,0.218145,0.201097,0.187378,0.173130,0.166619,0.152259,0.144044,0.004185,0.004332,0.006156,0.006550,0.004651,0.006534,0.005837,0.004968,0.004005,0.004192,0.003742,0.003990,0.002852,Orange-Pine-Plover
0.147058,0.007430,3.168160,0.200268,0.181507,1.064811,0.005879,0.182073,-30.073443,-0.933317,-1.220010,-1.377033,-0.251204,-0.374043,0.071068,0.157574,-0.031922,0.306364,-0.067244,0.075982,-0.063840,0.003526,0.004536,0.003444,0.004485,0.004083,0.004905,0.005415,0.004593,0.003594,0.005899,0.002960,0.002514,0.004689,0.021886,0.012505,0.158797,0.019400,0.022987,0.370605,0.005748,0.040081,0.700777,0.485828,0.554927,0.344793,0.316075,0.292082,0.272166,0.240547,0.202234,0.192217,0.217671,0.182417,0.184985,0.003521,0.005289,0.002932,0.005138,0.004196,0.004942,0.006523,0.005634,0.003307,0.008193,0.002859,0.001961,0.003768,Orange-Pine-Plover
0.114890,0.006418,3.260636,0.174479,0.160856,1.125161,0.002034,0.166786,-25.861374,-2.571921,-1.814881,-0.051415,-0.325418,-0.040450,-0.020301,0.208857,0.237026,0.076797,-0.076533,-0.109124,-0.014839,0.006282,0.006492,0.005195,0.005170,0.003904,0.004510,0.004543,0.004399,0.004222,0.004797,0.004951,0.005303,0.003315,0.025370,0.002412,0.032703,0.016803,0.009521,0.207678,0.000354,0.045603,0.389308,0.483824,0.391875,0.301072,0.226420,0.160928,0.135996,0.145890,0.134650,0.125673,0.122530,0.118715,0.119499,0.004492,0.004314,0.003531,0.003432,0.002590,0.002707,0.003333,0.003018,0.003114,0.003165,0.003252,0.003392,0.001196,Orange-Pine-Plover
0.184361,0.011074,3.217841,0.244413,0.170099,1.625973,0.002494,0.257303,-30.096946,-4.224276,0.957196,0.583028,-0.661988,0.020794,0.221710,-0.016556,-0.193728,0.127017,0.043273,-0.087961,0.015159,0.002126,0.002063,0.002024,0.003143,0.002575,0.002632,0.001939,0.002768,0.001934,0.002251,0.001896,0.001963,0.001894,0.039784,0.011660,0.140060,0.024898,0.010594,0.254478,0.001712,0.049723,1.801541,1.087871,0.285243,0.277986,0.144780,0.158409,0.107184,0.087678,0.099821,0.078843,0.078806,0.080709,0.082724,0.001790,0.001506,0.001830,0.002393,0.002291,0.002554,0.001697,0.002477,0.001501,0.001613,0.001667,0.001538,0.000923,Orange-Pine-Plover
0.157006,0.001247,3.198630,0.207263,0.176675,1.316344,0.007487,0.179597,-32.529181,0.448599,0.059505,-0.385562,0.136354,-0.180699,0.105345,-0.029783,0.007356,-0.047766,0.108363,-0.082780,0.053112,0.006034,0.004470,0.006375,0.005078,0.005592,0.004797,0.008385,0.003011,0.004525,0.005498,0.006441,0.005057,0.003726,0.030707,0.002945,0.171573,0.028112,0.025663,0.265209,0.021733,0.039950,1.643609,0.436050,0.256879,0.209042,0.168620,0.154915,0.162198,0.155724,0.171360,0.198365,0.184831,0.164259,0.149942,0.003707,0.003113,0.003969,0.003768,0.003470,0.002877,0.012085,0.002314,0.003083,0.003424,0.003677,0.003224,0.003277,Orange-Pine-Plover
